<3> 2019-04-26 08:46:13  DM_Log_Init, success
<3> 2019-04-26 09:20:26  DM_Get_Sys_Info, success
<3> 2019-04-26 09:20:26  DM_Get_User_info, <In>
<3> 2019-04-26 09:20:39  DM_Get_User_info, success
<3> 2019-04-26 09:20:39  DM_Open, success
<3> 2019-04-26 09:20:39  DM_Close, success
<3> 2019-04-26 09:20:53  DM_Log_Init, success
<3> 2019-04-26 09:20:53  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:20:53  DM_Get_Sys_Info, success
<3> 2019-04-26 09:20:53  DM_Get_User_info, <In>
<3> 2019-04-26 09:21:02  DM_Get_User_info, success
<3> 2019-04-26 09:21:02  DM_Open, success
<3> 2019-04-26 09:21:02  DM_Close, success
<3> 2019-04-26 09:21:17  DM_Log_Init, success
<3> 2019-04-26 09:21:17  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:21:17  DM_Get_Sys_Info, success
<3> 2019-04-26 09:21:17  DM_Get_User_info, <In>
<3> 2019-04-26 09:21:32  DM_Get_User_info, success
<3> 2019-04-26 09:21:32  DM_Open, success
<3> 2019-04-26 09:21:32  DM_Close, success
<3> 2019-04-26 09:22:50  DM_Log_Init, success
<3> 2019-04-26 09:22:50  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:22:50  DM_Get_Sys_Info, success
<3> 2019-04-26 09:22:50  DM_Get_User_info, <In>
<3> 2019-04-26 09:22:56  DM_Get_User_info, success
<3> 2019-04-26 09:22:56  DM_Open, success
<3> 2019-04-26 09:22:56  DM_Close, success
<3> 2019-04-26 09:23:57  DM_Log_Init, success
<3> 2019-04-26 09:23:57  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:23:57  DM_Get_Sys_Info, success
<3> 2019-04-26 09:23:57  DM_Get_User_info, <In>
<3> 2019-04-26 09:23:57  DM_Get_User_info, success
<3> 2019-04-26 09:23:57  DM_Open, success
<3> 2019-04-26 09:23:57  DM_Close, success
<3> 2019-04-26 09:24:00  DM_Log_Init, success
<3> 2019-04-26 09:24:00  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:24:00  DM_Get_Sys_Info, success
<3> 2019-04-26 09:24:00  DM_Get_User_info, <In>
<3> 2019-04-26 09:24:07  DM_Get_User_info, success
<3> 2019-04-26 09:24:07  DM_Open, success
<3> 2019-04-26 09:24:07  DM_Close, success
<3> 2019-04-26 09:35:24  DM_Log_Init, success
<3> 2019-04-26 09:35:24  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:35:24  DM_Get_Sys_Info, success
<3> 2019-04-26 09:35:24  DM_Get_User_info, <In>
<3> 2019-04-26 09:35:24  DM_Get_User_info, success
<3> 2019-04-26 09:35:24  DM_Open, success
<3> 2019-04-26 09:35:24  DM_Close, success
<3> 2019-04-26 09:36:14  DM_Log_Init, success
<3> 2019-04-26 09:36:14  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:36:14  DM_Get_Sys_Info, success
<3> 2019-04-26 09:36:14  DM_Get_User_info, <In>
<3> 2019-04-26 09:36:28  DM_Get_User_info, success
<3> 2019-04-26 09:36:28  DM_Open, success
<3> 2019-04-26 09:36:28  DM_Close, success
<3> 2019-04-26 09:38:23  DM_Log_Init, success
<3> 2019-04-26 09:38:23  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:38:23  DM_Get_Sys_Info, success
<3> 2019-04-26 09:38:23  DM_Get_User_info, <In>
<3> 2019-04-26 09:38:35  DM_Get_User_info, success
<3> 2019-04-26 09:38:35  DM_Open, success
<3> 2019-04-26 09:38:35  DM_Close, success
<3> 2019-04-26 09:55:35  DM_Log_Init, success
<3> 2019-04-26 09:55:35  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:55:35  DM_Get_Sys_Info, success
<3> 2019-04-26 09:55:35  DM_Get_User_info, <In>
<3> 2019-04-26 09:55:35  DM_Get_User_info, success
<3> 2019-04-26 09:55:35  DM_Open, success
<3> 2019-04-26 09:55:35  DM_Close, success
<3> 2019-04-26 09:55:45  DM_Log_Init, success
<3> 2019-04-26 09:55:45  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:55:45  DM_Get_Sys_Info, success
<3> 2019-04-26 09:55:45  DM_Get_User_info, <In>
<3> 2019-04-26 09:55:49  DM_Get_User_info, success
<3> 2019-04-26 09:55:49  DM_Open, success
<3> 2019-04-26 09:55:49  DM_Close, success
<3> 2019-04-26 09:55:52  DM_Log_Init, success
<3> 2019-04-26 09:55:52  DM_Get_Sys_Info, <In>
<3> 2019-04-26 09:55:52  DM_Get_Sys_Info, success
<3> 2019-04-26 09:55:52  DM_Get_User_info, <In>
<3> 2019-04-26 09:55:52  DM_Get_User_info, success
<3> 2019-04-26 09:55:52  DM_Open, success
<3> 2019-04-26 09:55:52  DM_Close, success
<3> 2019-04-26 10:17:01  DM_Log_Init, success
<3> 2019-04-26 10:17:01  DM_Get_Sys_Info, <In>
<3> 2019-04-26 10:17:01  DM_Get_Sys_Info, success
<3> 2019-04-26 10:17:01  DM_Get_User_info, <In>
<3> 2019-04-26 10:17:18  DM_Get_User_info, success
<3> 2019-04-26 10:17:18  DM_Open, success
<3> 2019-04-26 10:17:18  DM_Close, success
<3> 2019-04-26 10:19:52  DM_Log_Init, success
<3> 2019-04-26 10:19:52  DM_Get_Sys_Info, <In>
<3> 2019-04-26 10:19:52  DM_Get_Sys_Info, success
<3> 2019-04-26 10:19:52  DM_Get_User_info, <In>
<3> 2019-04-26 10:20:10  DM_Get_User_info, success
<3> 2019-04-26 10:20:10  DM_Open, success
<3> 2019-04-26 10:20:10  DM_Close, success
<3> 2019-04-26 10:23:05  DM_Log_Init, success
<3> 2019-04-26 10:23:05  DM_Get_Sys_Info, <In>
<3> 2019-04-26 10:23:05  DM_Get_Sys_Info, success
<3> 2019-04-26 10:23:05  DM_Get_User_info, <In>
<3> 2019-04-26 10:23:17  DM_Get_User_info, success
<3> 2019-04-26 10:23:17  DM_Open, success
<3> 2019-04-26 10:23:17  DM_Close, success
<3> 2019-04-26 10:27:10  DM_Log_Init, success
<3> 2019-04-26 10:27:10  DM_Get_Sys_Info, <In>
<3> 2019-04-26 10:27:10  DM_Get_Sys_Info, success
<3> 2019-04-26 10:27:10  DM_Get_User_info, <In>
<3> 2019-04-26 10:27:32  DM_Get_User_info, success
<3> 2019-04-26 10:27:32  DM_Open, success
<3> 2019-04-26 10:27:32  DM_Close, success
<3> 2019-04-26 10:34:24  DM_Log_Init, success
<3> 2019-04-26 10:34:24  DM_Get_Sys_Info, <In>
<3> 2019-04-26 10:34:24  DM_Get_Sys_Info, success
<3> 2019-04-26 10:34:24  DM_Get_User_info, <In>
<3> 2019-04-26 10:34:47  DM_Get_User_info, success
<3> 2019-04-26 10:34:47  DM_Open, success
<3> 2019-04-26 10:34:47  DM_Close, success
<3> 2019-04-26 10:35:38  DM_Log_Init, success
<3> 2019-04-26 10:35:38  DM_Get_Sys_Info, <In>
<3> 2019-04-26 10:35:38  DM_Get_Sys_Info, success
<3> 2019-04-26 10:35:38  DM_Get_User_info, <In>
<3> 2019-04-26 10:36:06  DM_Get_User_info, success
<3> 2019-04-26 10:36:06  DM_Open, success
<3> 2019-04-26 10:36:06  DM_Close, success
<3> 2019-04-26 10:42:02  DM_Log_Init, success
<3> 2019-04-26 10:42:02  DM_Get_Sys_Info, <In>
<3> 2019-04-26 10:42:03  DM_Get_Sys_Info, success
<3> 2019-04-26 10:42:03  DM_Get_User_info, <In>
<3> 2019-04-26 10:42:13  DM_Get_User_info, success
<3> 2019-04-26 10:42:13  DM_Open, success
<3> 2019-04-26 10:42:13  DM_Close, success
<3> 2019-04-26 10:43:28  DM_Log_Init, success
<3> 2019-04-26 10:43:28  DM_Get_Sys_Info, <In>
<3> 2019-04-26 10:43:28  DM_Get_Sys_Info, success
<3> 2019-04-26 10:43:28  DM_Get_User_info, <In>
<2> 2019-04-26 10:43:44  [Func]:get_user_info5 [Line]:391  rsp is wrong
<3> 2019-04-26 10:43:44  DM_Get_User_info, success
<3> 2019-04-26 10:43:44  DM_Open, success
<3> 2019-04-26 10:43:44  DM_Close, success
<3> 2019-04-26 10:49:24  DM_Log_Init, success
<3> 2019-04-26 10:49:24  DM_Get_Sys_Info, <In>
<3> 2019-04-26 10:49:24  DM_Get_Sys_Info, success
<3> 2019-04-26 10:49:24  DM_Get_User_info, <In>
<3> 2019-04-26 10:49:36  DM_Get_User_info, success
<3> 2019-04-26 10:49:36  DM_Open, success
<3> 2019-04-26 10:49:36  DM_Close, success
<3> 2019-04-26 11:00:13  DM_Log_Init, success
<3> 2019-04-26 11:00:13  DM_Get_Sys_Info, <In>
<3> 2019-04-26 11:00:14  DM_Get_Sys_Info, success
<3> 2019-04-26 11:00:14  DM_Get_User_info, <In>
<2> 2019-04-26 11:00:24  [Func]:get_user_info5 [Line]:391  rsp is wrong
<3> 2019-04-26 11:00:24  DM_Get_User_info, success
<3> 2019-04-26 11:00:24  DM_Open, success
<3> 2019-04-26 11:00:24  DM_Close, success
<3> 2019-04-26 11:05:08  DM_Log_Init, success
<3> 2019-04-26 11:05:08  DM_Get_Sys_Info, <In>
<3> 2019-04-26 11:05:09  DM_Get_Sys_Info, success
<3> 2019-04-26 11:05:09  DM_Get_User_info, <In>
<3> 2019-04-26 11:05:18  DM_Get_User_info, success
<3> 2019-04-26 11:05:18  DM_Open, success
<3> 2019-04-26 11:05:18  DM_Close, success
<3> 2019-04-26 11:20:20  DM_Log_Init, success
<3> 2019-04-26 11:20:20  DM_Get_Sys_Info, <In>
<3> 2019-04-26 11:20:20  DM_Get_Sys_Info, success
<3> 2019-04-26 11:20:20  DM_Get_User_info, <In>
<2> 2019-04-26 11:20:38  [Func]:get_user_info5 [Line]:391  rsp is wrong
<3> 2019-04-26 11:20:38  DM_Get_User_info, success
<3> 2019-04-26 11:20:38  DM_Open, success
<3> 2019-04-26 11:20:38  DM_Close, success
<3> 2019-04-26 11:21:52  DM_Log_Init, success
<3> 2019-04-26 11:21:52  DM_Get_Sys_Info, <In>
<3> 2019-04-26 11:21:52  DM_Get_Sys_Info, success
<3> 2019-04-26 11:21:52  DM_Get_User_info, <In>
<3> 2019-04-26 11:22:06  DM_Get_User_info, success
<3> 2019-04-26 11:22:06  DM_Open, success
<3> 2019-04-26 11:22:06  DM_Close, success
<3> 2019-04-26 11:26:56  DM_Log_Init, success
<3> 2019-04-26 11:26:56  DM_Get_Sys_Info, <In>
<3> 2019-04-26 11:26:56  DM_Get_Sys_Info, success
<3> 2019-04-26 11:26:56  DM_Get_User_info, <In>
<2> 2019-04-26 11:27:09  [Func]:get_user_info5 [Line]:391  rsp is wrong
<3> 2019-04-26 11:27:09  DM_Get_User_info, success
<3> 2019-04-26 11:27:09  DM_Open, success
<3> 2019-04-26 11:27:09  DM_Close, success
<3> 2019-04-26 13:25:15  DM_Log_Init, success
<3> 2019-04-26 13:25:15  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:25:15  DM_Get_Sys_Info, success
<3> 2019-04-26 13:25:15  DM_Get_User_info, <In>
<2> 2019-04-26 13:25:28  [Func]:get_user_info5 [Line]:391  rsp is wrong
<3> 2019-04-26 13:25:28  DM_Get_User_info, success
<3> 2019-04-26 13:25:28  DM_Open, success
<3> 2019-04-26 13:25:28  DM_Close, success
<3> 2019-04-26 13:28:48  DM_Log_Init, success
<3> 2019-04-26 13:28:48  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:28:48  DM_Get_Sys_Info, success
<3> 2019-04-26 13:28:48  DM_Get_User_info, <In>
<3> 2019-04-26 13:29:08  DM_Get_User_info, success
<3> 2019-04-26 13:29:08  DM_Open, success
<3> 2019-04-26 13:29:08  DM_Close, success
<3> 2019-04-26 13:35:06  DM_Log_Init, success
<3> 2019-04-26 13:35:06  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:35:07  DM_Get_Sys_Info, success
<3> 2019-04-26 13:35:07  DM_Get_User_info, <In>
<3> 2019-04-26 13:36:01  DM_Get_User_info, success
<3> 2019-04-26 13:36:01  DM_Open, success
<3> 2019-04-26 13:36:01  DM_Close, success
<3> 2019-04-26 13:36:33  DM_Log_Init, success
<3> 2019-04-26 13:36:33  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:36:33  DM_Get_Sys_Info, success
<3> 2019-04-26 13:36:33  DM_Get_User_info, <In>
<3> 2019-04-26 13:37:05  DM_Get_User_info, success
<3> 2019-04-26 13:37:05  DM_Open, success
<3> 2019-04-26 13:37:05  DM_Close, success
<3> 2019-04-26 13:38:04  DM_Log_Init, success
<3> 2019-04-26 13:38:04  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:38:04  DM_Get_Sys_Info, success
<3> 2019-04-26 13:38:04  DM_Get_User_info, <In>
<3> 2019-04-26 13:38:35  DM_Get_User_info, success
<3> 2019-04-26 13:38:35  DM_Open, success
<3> 2019-04-26 13:38:35  DM_Close, success
<3> 2019-04-26 13:40:46  DM_Log_Init, success
<3> 2019-04-26 13:40:46  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:40:46  DM_Get_Sys_Info, success
<3> 2019-04-26 13:40:46  DM_Get_User_info, <In>
<3> 2019-04-26 13:41:04  DM_Get_User_info, success
<3> 2019-04-26 13:41:04  DM_Open, success
<3> 2019-04-26 13:41:04  DM_Close, success
<3> 2019-04-26 13:42:15  DM_Log_Init, success
<3> 2019-04-26 13:42:15  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:42:15  DM_Get_Sys_Info, success
<3> 2019-04-26 13:42:15  DM_Get_User_info, <In>
<3> 2019-04-26 13:42:31  DM_Get_User_info, success
<3> 2019-04-26 13:42:31  DM_Open, success
<3> 2019-04-26 13:42:31  DM_Close, success
<3> 2019-04-26 13:44:31  DM_Log_Init, success
<3> 2019-04-26 13:44:31  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:44:31  DM_Get_Sys_Info, success
<3> 2019-04-26 13:44:31  DM_Get_User_info, <In>
<3> 2019-04-26 13:45:04  DM_Get_User_info, success
<3> 2019-04-26 13:45:04  DM_Open, success
<3> 2019-04-26 13:45:04  DM_Close, success
<3> 2019-04-26 13:47:18  DM_Log_Init, success
<3> 2019-04-26 13:47:18  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:47:18  DM_Get_Sys_Info, success
<3> 2019-04-26 13:47:18  DM_Get_User_info, <In>
<3> 2019-04-26 13:47:28  DM_Get_User_info, success
<3> 2019-04-26 13:47:28  DM_Open, success
<3> 2019-04-26 13:47:28  DM_Close, success
<3> 2019-04-26 13:54:35  DM_Log_Init, success
<3> 2019-04-26 13:54:35  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:54:35  DM_Get_Sys_Info, success
<3> 2019-04-26 13:54:35  DM_Get_User_info, <In>
<2> 2019-04-26 13:54:53  [Func]:get_user_info5 [Line]:397  rsp is wrong
<3> 2019-04-26 13:54:53  DM_Get_User_info, success
<3> 2019-04-26 13:54:53  DM_Open, success
<3> 2019-04-26 13:54:53  DM_Close, success
<3> 2019-04-26 13:55:52  DM_Log_Init, success
<3> 2019-04-26 13:55:52  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:55:52  DM_Get_Sys_Info, success
<3> 2019-04-26 13:55:52  DM_Get_User_info, <In>
<3> 2019-04-26 13:56:04  DM_Get_User_info, success
<3> 2019-04-26 13:56:04  DM_Open, success
<3> 2019-04-26 13:56:04  DM_Close, success
<3> 2019-04-26 13:58:56  DM_Log_Init, success
<3> 2019-04-26 13:58:56  DM_Get_Sys_Info, <In>
<3> 2019-04-26 13:58:56  DM_Get_Sys_Info, success
<3> 2019-04-26 13:58:56  DM_Get_User_info, <In>
<3> 2019-04-26 13:59:09  DM_Get_User_info, success
<3> 2019-04-26 13:59:09  DM_Open, success
<3> 2019-04-26 13:59:09  DM_Close, success
<3> 2019-04-26 14:00:28  DM_Log_Init, success
<3> 2019-04-26 14:00:28  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:00:28  DM_Get_Sys_Info, success
<3> 2019-04-26 14:00:28  DM_Get_User_info, <In>
<3> 2019-04-26 14:00:56  DM_Get_User_info, success
<3> 2019-04-26 14:00:56  DM_Open, success
<3> 2019-04-26 14:00:56  DM_Close, success
<3> 2019-04-26 14:03:34  DM_Log_Init, success
<3> 2019-04-26 14:03:34  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:03:34  DM_Get_Sys_Info, success
<3> 2019-04-26 14:03:34  DM_Get_User_info, <In>
<3> 2019-04-26 14:04:19  DM_Get_User_info, success
<3> 2019-04-26 14:04:19  DM_Open, success
<3> 2019-04-26 14:04:19  DM_Close, success
<3> 2019-04-26 14:05:03  DM_Log_Init, success
<3> 2019-04-26 14:05:03  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:05:03  DM_Get_Sys_Info, success
<3> 2019-04-26 14:05:03  DM_Get_User_info, <In>
<3> 2019-04-26 14:05:34  DM_Get_User_info, success
<3> 2019-04-26 14:05:34  DM_Open, success
<3> 2019-04-26 14:05:34  DM_Close, success
<3> 2019-04-26 14:08:12  DM_Log_Init, success
<3> 2019-04-26 14:08:12  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:08:12  DM_Get_Sys_Info, success
<3> 2019-04-26 14:08:12  DM_Get_User_info, <In>
<3> 2019-04-26 14:09:52  DM_Get_User_info, success
<3> 2019-04-26 14:09:52  DM_Open, success
<3> 2019-04-26 14:09:52  DM_Close, success
<3> 2019-04-26 14:11:43  DM_Log_Init, success
<3> 2019-04-26 14:11:43  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:11:43  DM_Get_Sys_Info, success
<3> 2019-04-26 14:11:43  DM_Get_User_info, <In>
<3> 2019-04-26 14:11:50  DM_Get_User_info, success
<3> 2019-04-26 14:11:50  DM_Open, success
<3> 2019-04-26 14:11:50  DM_Close, success
<3> 2019-04-26 14:11:53  DM_Log_Init, success
<3> 2019-04-26 14:11:53  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:11:53  DM_Get_Sys_Info, success
<3> 2019-04-26 14:11:53  DM_Get_User_info, <In>
<3> 2019-04-26 14:12:14  DM_Get_User_info, success
<3> 2019-04-26 14:12:14  DM_Open, success
<3> 2019-04-26 14:12:14  DM_Close, success
<3> 2019-04-26 14:14:09  DM_Log_Init, success
<3> 2019-04-26 14:14:09  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:14:09  DM_Get_Sys_Info, success
<3> 2019-04-26 14:14:09  DM_Get_User_info, <In>
<3> 2019-04-26 14:14:20  DM_Get_User_info, success
<3> 2019-04-26 14:14:20  DM_Open, success
<3> 2019-04-26 14:14:20  DM_Close, success
<3> 2019-04-26 14:14:26  DM_Log_Init, success
<3> 2019-04-26 14:14:26  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:14:26  DM_Get_Sys_Info, success
<3> 2019-04-26 14:14:26  DM_Get_User_info, <In>
<3> 2019-04-26 14:14:31  DM_Get_User_info, success
<3> 2019-04-26 14:14:31  DM_Open, success
<3> 2019-04-26 14:14:31  DM_Close, success
<3> 2019-04-26 14:14:34  DM_Log_Init, success
<3> 2019-04-26 14:14:34  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:14:34  DM_Get_Sys_Info, success
<3> 2019-04-26 14:14:34  DM_Get_User_info, <In>
<3> 2019-04-26 14:14:42  DM_Get_User_info, success
<3> 2019-04-26 14:14:42  DM_Open, success
<3> 2019-04-26 14:14:42  DM_Close, success
<3> 2019-04-26 14:14:50  DM_Log_Init, success
<3> 2019-04-26 14:14:50  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:14:50  DM_Get_Sys_Info, success
<3> 2019-04-26 14:14:50  DM_Get_User_info, <In>
<3> 2019-04-26 14:15:20  DM_Get_User_info, success
<3> 2019-04-26 14:15:20  DM_Open, success
<3> 2019-04-26 14:15:20  DM_Close, success
<3> 2019-04-26 14:15:22  DM_Log_Init, success
<3> 2019-04-26 14:15:22  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:15:22  DM_Get_Sys_Info, success
<3> 2019-04-26 14:15:22  DM_Get_User_info, <In>
<3> 2019-04-26 14:15:35  DM_Get_User_info, success
<3> 2019-04-26 14:15:35  DM_Open, success
<3> 2019-04-26 14:15:35  DM_Close, success
<3> 2019-04-26 14:15:38  DM_Log_Init, success
<3> 2019-04-26 14:15:38  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:15:39  DM_Get_Sys_Info, success
<3> 2019-04-26 14:15:39  DM_Get_User_info, <In>
<3> 2019-04-26 14:15:54  DM_Get_User_info, success
<3> 2019-04-26 14:15:54  DM_Open, success
<3> 2019-04-26 14:15:54  DM_Close, success
<3> 2019-04-26 14:16:53  DM_Log_Init, success
<3> 2019-04-26 14:16:53  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:16:53  DM_Get_Sys_Info, success
<3> 2019-04-26 14:16:53  DM_Get_User_info, <In>
<3> 2019-04-26 14:17:12  DM_Get_User_info, success
<3> 2019-04-26 14:17:12  DM_Open, success
<3> 2019-04-26 14:17:12  DM_Close, success
<3> 2019-04-26 14:17:14  DM_Log_Init, success
<3> 2019-04-26 14:17:14  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:17:14  DM_Get_Sys_Info, success
<3> 2019-04-26 14:17:14  DM_Get_User_info, <In>
<3> 2019-04-26 14:17:23  DM_Get_User_info, success
<3> 2019-04-26 14:17:23  DM_Open, success
<3> 2019-04-26 14:17:23  DM_Close, success
<3> 2019-04-26 14:17:26  DM_Log_Init, success
<3> 2019-04-26 14:17:26  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:17:26  DM_Get_Sys_Info, success
<3> 2019-04-26 14:17:26  DM_Get_User_info, <In>
<3> 2019-04-26 14:17:57  DM_Get_User_info, success
<3> 2019-04-26 14:17:57  DM_Open, success
<3> 2019-04-26 14:17:57  DM_Close, success
<3> 2019-04-26 14:22:41  DM_Log_Init, success
<3> 2019-04-26 14:22:41  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:22:42  DM_Get_Sys_Info, success
<3> 2019-04-26 14:22:42  DM_Get_User_info, <In>
<3> 2019-04-26 14:23:02  DM_Get_User_info, success
<3> 2019-04-26 14:23:02  DM_Open, success
<3> 2019-04-26 14:23:02  DM_Close, success
<3> 2019-04-26 14:23:05  DM_Log_Init, success
<3> 2019-04-26 14:23:05  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:23:05  DM_Get_Sys_Info, success
<3> 2019-04-26 14:23:05  DM_Get_User_info, <In>
<3> 2019-04-26 14:23:09  DM_Get_User_info, success
<3> 2019-04-26 14:23:09  DM_Open, success
<3> 2019-04-26 14:23:09  DM_Close, success
<3> 2019-04-26 14:23:12  DM_Log_Init, success
<3> 2019-04-26 14:23:12  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:23:12  DM_Get_Sys_Info, success
<3> 2019-04-26 14:23:12  DM_Get_User_info, <In>
<3> 2019-04-26 14:24:07  DM_Get_User_info, success
<3> 2019-04-26 14:24:07  DM_Open, success
<3> 2019-04-26 14:24:07  DM_Close, success
<3> 2019-04-26 14:24:53  DM_Log_Init, success
<3> 2019-04-26 14:24:53  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:24:53  DM_Get_Sys_Info, success
<3> 2019-04-26 14:24:53  DM_Get_User_info, <In>
<3> 2019-04-26 14:25:49  DM_Get_User_info, success
<3> 2019-04-26 14:25:49  DM_Open, success
<3> 2019-04-26 14:25:49  DM_Close, success
<3> 2019-04-26 14:25:52  DM_Log_Init, success
<3> 2019-04-26 14:25:52  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:25:52  DM_Get_Sys_Info, success
<3> 2019-04-26 14:25:52  DM_Get_User_info, <In>
<3> 2019-04-26 14:25:58  DM_Get_User_info, success
<3> 2019-04-26 14:25:58  DM_Open, success
<3> 2019-04-26 14:25:58  DM_Close, success
<3> 2019-04-26 14:26:13  DM_Log_Init, success
<3> 2019-04-26 14:26:13  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:26:13  DM_Get_Sys_Info, success
<3> 2019-04-26 14:26:13  DM_Get_User_info, <In>
<3> 2019-04-26 14:26:25  DM_Get_User_info, success
<3> 2019-04-26 14:26:25  DM_Open, success
<3> 2019-04-26 14:26:25  DM_Close, success
<3> 2019-04-26 14:26:38  DM_Log_Init, success
<3> 2019-04-26 14:26:38  DM_Get_Sys_Info, <In>
<3> 2019-04-26 14:26:38  DM_Get_Sys_Info, success
<3> 2019-04-26 14:26:38  DM_Get_User_info, <In>
<3> 2019-04-26 14:26:45  DM_Get_User_info, success
<3> 2019-04-26 14:26:45  DM_Open, success
<3> 2019-04-26 14:26:45  DM_Close, success
<3> 2019-04-26 14:26:50  DM_Log_Init, success
